head,relation,tail,trigger,source,score,chapter,sentence
连杆,depends_on,活动机翼,取决于,trigger,0.590,第5章单-双折叠翼变体飞行器的动力学和控制研究,变体产生的滚转扰动力矩情况较为复杂，该扰动力矩主要取决于连杆的拉力，而连杆的拉力又要取决于变体过程中活动机翼的升力，如果对活动机翼的升力控制足够精准，则连杆的拉力可以控制在较小的水平。
上反角,improves,双翼构型,改善,trigger,0.590,第7章单-双折叠翼变体飞行器总体设计方法研究,在双翼构型下，单-双折叠翼变体飞行器为上下式双翼，当机身高度不足时，上机翼可以采用带有一定上反角的设计，并可以改善双翼构型下飞机的最大升力系数。
变展长变体技术,improves,展弦比,增强,trigger,0.590,第1章绪论,为此，开发出一种适用性更强的变展长变体技术，可以进一步增强大展弦比飞行器的飞行性能，扩展其适用范围。
展弦比,needs,结构重量,需要,trigger,0.590,第2章大展弦比变展长变体飞行器设计规律研究,因此，在飞机的展弦比设计中还需要考虑到结构重量-气动效率的平衡。
单翼构型,uses_method,下单翼,采取,trigger,0.590,第7章单-双折叠翼变体飞行器总体设计方法研究,在双翼构型下，活动机翼和固定机翼应保持一定的机翼间距，为此，在单翼构型下，飞机应尽量采取下单翼的设计，以预留充足的空间便于活动机翼的固定。
翼肋,uses_method,桁架,通过,trigger,0.590,第1章绪论,在这种方案中，机翼的翼肋之间通过桁架连接，通过桁架的变形可以调整翼肋的间距，从而实现机翼的伸缩。
飞行试验,verifies,单翼构型,验证,trigger,0.590,第8章单-双折叠翼变体飞行器的原理验证研究,在车载变体试验和飞行试验中，验证机完成了从单翼构型向双翼构型折叠变体、从双翼构型向单翼构型展开变体的全过程，并在变体过程中表现了较强的稳定性和鲁棒性。
飞行试验,verifies,折叠翼,验证,trigger,0.590,第8章单-双折叠翼变体飞行器的原理验证研究,通过原理验证机的飞行试验，充分验证了单-双折叠翼变体概念的合理性，可行性；
设计参数,controls,变体过程,控制,trigger,0.580,第7章单-双折叠翼变体飞行器总体设计方法研究,对于固定机翼的副翼，则需要根据飞机的机翼设计参数和变体控制策略，确定变体过程中可能产生的最大滚转扰动力矩，并在此基础上进一步确定固定机翼副翼的设计参数。
气动力驱动变体,drives,副翼,驱动,trigger,0.580,第3章单-双折叠翼变体飞行器概念的发展和完善,与传统的变体方式相比，气动力驱动变体是通过驱动副翼或其他气动舵面的偏转来改变机翼的流场结构，进而改变机翼的气动力和气动力矩，驱动机翼完成变体，这种驱动方式只需要在现有的副翼和副翼作动器上进行改进和增强即可，而不需要复杂的作动器和机构。
下机翼,improves,上机翼,增强,trigger,0.580,第4章单-双折叠翼变体飞行器的气动特性研究,小攻角下单翼和几种典型构型双翼的流场情况表明：若将上机翼和下机翼作为一个整体来看，上机翼下表面前缘的高压区和下机翼上表面的低压区相互削弱，从而降低了机翼整体的升力线斜率，这种相互影响随着上机翼和下机翼距离的减小而增强，即上机翼和下机翼的距离越近，损失的升力线斜率越高。
副翼上偏,needs,升力系数,需要,trigger,0.580,第7章单-双折叠翼变体飞行器总体设计方法研究,活动机翼的副翼上偏角度取决于需要卸载的升力系数和副翼的升力线斜率。
20度,verifies,副翼偏转,验证,trigger,0.580,第8章单-双折叠翼变体飞行器的原理验证研究,控制自转、公转和卸载升力所需的最大副翼偏转角约为20度，而验证机可用的最大副翼偏转角约为22度，满足上述要求并具有一定的冗余度；
升降舵,controls,50000N·m,控制,trigger,0.570,第5章单-双折叠翼变体飞行器的动力学和控制研究,经ACADO计算，升降舵产生的最大控制力矩约为50000N·m，即变体产生的最大俯仰扰动力矩远低于舵面产生的最大控制力矩，变体对于飞机俯仰的影响在飞机操稳系统的控制范围内。
变体飞行器,develops,展弦比,发展,trigger,0.570,第1章绪论,本文第1章为绪论，主要阐述了论文的研究背景，介绍了大展弦比长航时飞行器以及变展长变体飞行器的历史和发展现状，对大展弦比飞行器和变展长变体飞行器发展中的主要问题进行了总结归纳。
变展长变体技术,develops,气动力驱动,发展,trigger,0.570,第1章绪论,本文首先通过对大展弦比变展长变体飞行器的多学科总体分析，明确了变展长变体技术的应用边界，发展完善了气动力驱动的单-双折叠翼变体的新概念。
支柱,has_part,桁架式结构,组成,trigger,0.570,第4章单-双折叠翼变体飞行器的气动特性研究,早期双翼机的上下机翼间一般装有张线和支柱，使机翼组成桁架式结构，增加结构强度。
最大升力系数,needs,失速攻角,需要,trigger,0.570,第4章单-双折叠翼变体飞行器的气动特性研究,除最大升力系数外，也还需要关注机翼的失速攻角，当上机翼在下机翼前方时，上下机翼的失速攻角相差很大，失速的同步性很差，当上机翼在下机翼正上方时，双翼的失速同步性则较好。
单翼状态,reduces,翼展,缩减,trigger,0.570,第8章单-双折叠翼变体飞行器的原理验证研究,4）变体能力：原理验证机可以通过气动力驱动完成从单翼到双翼的折叠变体和从双翼到单翼的展开变体，双翼状态较单翼状态缩减一半左右翼展。
展弦比,uses_method,翼尖,采取,trigger,0.570,第7章单-双折叠翼变体飞行器总体设计方法研究,综合以上两点，单-双折叠翼变体飞行器与常规的大展弦比飞行器均采取翼尖负担转的设计，单-双折叠翼变体基本不改变原有的机翼扭转角的设计规律。
阻力,causes,零升阻力,导致,trigger,0.560,第8章单-双折叠翼变体飞行器的原理验证研究,原理验证机在单翼和双翼构型下的续航性能比较（纵坐标为单位电量下飞机的续航时间，单翼构型在12m/s空速时飞机的续航时间被设为100%）表明，由于原理验证机的起落架和机身顶部翼台桁架部分未进行整流处理，产生了较多的涡流阻力，导致其全机的零升阻力较高，降低了大展弦比带来的减阻效果，但单翼构型相较于双翼构型仍表现出了较强的续航优势。
折叠翼,controls,单-双折叠翼变体飞行器,控制,trigger,0.560,第1章绪论,在气动力驱动的单-双折叠翼变体新概念基础上，主要开展了两部分的研究：第一部分是单-双折叠翼变体飞行器的设计方法研究，包括单-双折叠翼变体飞行器的气动特性研究，单-双折叠翼变体的动力学与控制研究，单-双折叠翼变体飞行器的结构机构设计研究，并总结上述研究成果，形成了单-双折叠翼变体飞机多学科总体设计方法；
雷诺数,implements,层流,实现,trigger,0.560,第2章大展弦比变展长变体飞行器设计规律研究,除此之外，高空飞行时的雷诺数较低，易于实现层流，随着层流减阻等技术的发展，高空飞行器的摩擦阻力有望进一步降低，其气动最优展弦比也将进一步增大。
双连杆,improves,连杆,改善,trigger,0.560,第6章单-双折叠翼变体飞行器的结构机构设计研究,单连杆与双连杆的扭转变形对比表明，双连杆在扭转变形时，可以将两个连杆整体的扭转变为两个连杆的弯曲变形，进而大幅度增强连杆的抗扭性能，但双连杆的设计对于改善连杆的抗弯性能作用有限。
原理验证机,satisfies,展弦比,满足,trigger,0.560,第8章单-双折叠翼变体飞行器的原理验证研究,单-双折叠翼变体原理验证机设计需求为：在满足一般大展弦比长航飞行器设计约束的条件下，实现原理样机在飞行中的气动力驱动自主折叠/展开变体，验证单-双折叠翼变体概念的合理性和可行性，检验单-双折叠翼变体飞行器设计方法研究中所形成的设计规律和设计方法。
飞行试验,verifies,单翼,验证,trigger,0.560,第8章单-双折叠翼变体飞行器的原理验证研究,单-双折叠翼变体原理验证机的飞行试验包括基本飞行试验和变体飞行试验两部分，其中基本飞行试验主要为验证机在单翼和双翼状态下的起降和飞行性能测试。
流动分离,causes,连杆,导致,trigger,0.550,第4章单-双折叠翼变体飞行器的气动特性研究,含连杆构型的零升阻力系数相较于不包含连杆的构型有较大幅度提升，这主要是由于连杆的摩擦阻力和连杆引起的局部流动分离导致的，同时，含连杆构型的诱导阻力系数相较于不包含连杆的构型有小幅降低，推测是连杆产生的端板效应抑制了翼尖涡的发展。
维护,causes,单-双折叠翼变体飞行器,造成,trigger,0.550,第7章单-双折叠翼变体飞行器总体设计方法研究,即使考虑到变体的维护成本和制造成本，单-双折叠翼变体飞行器也仍然具有巨大的应用价值。
0.8m,connected_to,活动机翼,连接,trigger,0.550,第8章单-双折叠翼变体飞行器的原理验证研究,原理验证机在双翼状态下为上下双翼式布局，根据第4章和第7章中的研究结论，双翼状态上下翼间距取1倍机翼平均弦长（0.3m），活动机翼（上翼）和固定机翼（下翼）间连杆长度为0.8m，连杆与活动机翼连接点位于活动机翼中心处，连杆与固定机翼连接点位于距离固定机翼外侧0.05m处。
原理验证机,controls,机身,控制,trigger,0.550,第8章单-双折叠翼变体飞行器的原理验证研究,根据第6章中的研究结论，原理验证机使用了变体控制与机身控制解耦的控制策略，并构建了6+2+2控制系统。
双翼,develops,双翼布局,发展,trigger,0.550,第4章单-双折叠翼变体飞行器的气动特性研究,上世纪二三十年代起，普朗特、芒克等人根据早期的薄翼理论和升力线理论，建立了一般性的双翼气动理论，发展了双翼布局的升力计算方法和诱导阻力计算方法。
抗扭刚度,improves,固定机翼,增强,trigger,0.550,第3章单-双折叠翼变体飞行器概念的发展和完善,当三根杆呈三角形分布时，不同的杆与内外机翼组成了平行四边形结构，此时机翼的抗扭刚度进一步增强，同时活动机翼与固定机翼将始终保持平行，即自转角和公转角始终相等，变体的自由度减少为1，控制的难度降低，但连杆需要传递机翼升力带来的弯矩。
