head,relation,tail,trigger,source,score,chapter,sentence
自转角度,discussed_in,第8章单-双折叠翼变体飞行器的原理验证研究,chapter_membership,chapter,0.590,第8章单-双折叠翼变体飞行器的原理验证研究,某次飞行试验中单翼到双翼的变体过程，变体过程中飞机公转角度、自转角度的变化情况，以及变体过程中飞机姿态角的变化情况表明：飞机在4秒左右时间内完成了机翼折叠变体的过程；
航程,discussed_in,第3章单-双折叠翼变体飞行器概念的发展和完善,chapter_membership,chapter,0.590,第3章单-双折叠翼变体飞行器概念的发展和完善,在单翼构型下，飞机的展弦比相较于双翼状态增加了一倍，极大地减少了飞机的诱导阻力，提高了飞机的升阻比，增加了飞机的航程。
舵效,discussed_in,第4章单-双折叠翼变体飞行器的气动特性研究,chapter_membership,chapter,0.590,第4章单-双折叠翼变体飞行器的气动特性研究,但当副翼的偏角过大时，副翼的舵效则体现出了较强的非线性，此时机翼的阻力系数也大幅增加；
舵面,discussed_in,第9章总结与展望,chapter_membership,chapter,0.590,第9章总结与展望,针对气动力驱动变体对舵面的特殊要求，形成了基于变体包线的舵面设计准则。
蒙皮,discussed_in,第1章绪论,chapter_membership,chapter,0.590,第1章绪论,同样在DARPA主导下，NextGenAeronautics公司提出了一种滑动蒙皮的机翼变体方案，通过机翼蒙皮的滑动可以改变机翼的面积和后掠角，进而改变飞机的翼展。
蒙皮,discussed_in,第2章大展弦比变展长变体飞行器设计规律研究,chapter_membership,chapter,0.590,第2章大展弦比变展长变体飞行器设计规律研究,ACADO的重量结构模块采用了部件级的工程梁模型法和双板层模型法，即将机翼的结构分解为梁、肋、蒙皮、增升装置等结构分别计算结构重量。
薄翼理论,discussed_in,第4章单-双折叠翼变体飞行器的气动特性研究,chapter_membership,chapter,0.590,第4章单-双折叠翼变体飞行器的气动特性研究,上世纪二三十年代起，普朗特、芒克等人根据早期的薄翼理论和升力线理论，建立了一般性的双翼气动理论，发展了双翼布局的升力计算方法和诱导阻力计算方法。
螺旋桨,discussed_in,第8章单-双折叠翼变体飞行器的原理验证研究,chapter_membership,chapter,0.590,第8章单-双折叠翼变体飞行器的原理验证研究,原理验证机动力为1.3kw的无刷电机搭配14寸螺旋桨，安装于机头，功重比0.05，电动机使用6S锂电池供电，飞机动力采用拉式布局，电机和螺旋桨按安装在在机身前端。
角度传感器,discussed_in,第8章单-双折叠翼变体飞行器的原理验证研究,chapter_membership,chapter,0.590,第8章单-双折叠翼变体飞行器的原理验证研究,6）数据采集：原理验证机应具备一定的数据采集能力，以便进一步检验和优化变体的动力学模型和控制算法，应装备空速管、GPS、六轴加速度传感器和变体所需的角度传感器。
试飞,discussed_in,第9章总结与展望,chapter_membership,chapter,0.590,第9章总结与展望,在原理验证机的试飞中发现，机翼弹性对于飞机变体的影响不可忽视，在未来研究中，需要进一步明确气动弹性效应对变体的影响，重点关注变体过程中非定常气动力与机翼弹性的耦合作用。
诱导阻力系数,discussed_in,第4章单-双折叠翼变体飞行器的气动特性研究,chapter_membership,chapter,0.590,第4章单-双折叠翼变体飞行器的气动特性研究,飞机的诱导阻力系数主要取决于展弦比和奥斯瓦尔德因子，其中展弦比为飞机的简单几何参数，如果掌握了奥斯瓦尔德因子的变化规律，即可以计算出机翼的诱导阻力，进而了解飞机的展向流动特性。
负担转角,discussed_in,第7章单-双折叠翼变体飞行器总体设计方法研究,chapter_membership,chapter,0.590,第7章单-双折叠翼变体飞行器总体设计方法研究,扭转角：对于常规的单翼构型和双翼构型飞机来说，飞机的翼尖一般均采用负担转角的设计，从而降低翼尖的升力系数，防止翼尖失速。
起降翼展,discussed_in,第3章单-双折叠翼变体飞行器概念的发展和完善,chapter_membership,chapter,0.590,第3章单-双折叠翼变体飞行器概念的发展和完善,另一方面，则可以在起降翼展不变的情况下，进一步增大飞机的巡航翼展，以拓宽飞机的飞行包线，或增加航程。
起降翼展,discussed_in,第9章总结与展望,chapter_membership,chapter,0.590,第9章总结与展望,在现有大展弦比飞机的基础上，通过单-双折叠翼变体减小一半起降翼展；
起飞距离,discussed_in,第7章单-双折叠翼变体飞行器总体设计方法研究,chapter_membership,chapter,0.590,第7章单-双折叠翼变体飞行器总体设计方法研究,综上所述，单-双折叠翼变体飞机的推重比相较于常规布局应稍微增大，也可以在推重比不变的情况下，适当降低对于起飞距离的要求。
转动惯量,discussed_in,第5章单-双折叠翼变体飞行器的动力学和控制研究,chapter_membership,chapter,0.590,第5章单-双折叠翼变体飞行器的动力学和控制研究,"设两侧升力中心和转轴的距离分别为l1,l2，连杆的长度为l，上机翼绕转轴的质量为m1，转动惯量为J1，连杆的转动惯量为J2。"
转动惯量,discussed_in,第8章单-双折叠翼变体飞行器的原理验证研究,chapter_membership,chapter,0.590,第8章单-双折叠翼变体飞行器的原理验证研究,原理验证机在单翼构型和双翼构型下的性能对比表明，双翼构型下的原理验证机较单翼构型缩减了一半翼展，同时机翼的翼尖变形和转动惯量都大幅度减小，更有利于在复杂气象条件下的起降和机动飞行；
转轴,discussed_in,第5章单-双折叠翼变体飞行器的动力学和控制研究,chapter_membership,chapter,0.590,第5章单-双折叠翼变体飞行器的动力学和控制研究,"设两侧升力中心和转轴的距离分别为l1,l2，连杆的长度为l，上机翼绕转轴的质量为m1，转动惯量为J1，连杆的转动惯量为J2。"
过载,discussed_in,第3章单-双折叠翼变体飞行器概念的发展和完善,chapter_membership,chapter,0.590,第3章单-双折叠翼变体飞行器概念的发展和完善,除此之外，两个机翼与连杆之间形成了稳固的桁架结构，飞机结构强度相较于普通双翼机更进一步增强，可以承受更大的起降过载和突风过载，也更适用于舰载起降等对结构强度要求较高的应用场景。
过载,discussed_in,第7章单-双折叠翼变体飞行器总体设计方法研究,chapter_membership,chapter,0.590,第7章单-双折叠翼变体飞行器总体设计方法研究,另一方面，变体过程中，飞机不宜做出剧烈的机动动作，可用的飞行过载也将低于正常飞行状态，以保证变体过程中的飞行稳定；
过载,discussed_in,第8章单-双折叠翼变体飞行器的原理验证研究,chapter_membership,chapter,0.590,第8章单-双折叠翼变体飞行器的原理验证研究,单翼和双翼模式下飞机的结构强度均满足起飞、着陆和2.5g以上过载飞行的要求。
连杆,discussed_in,第1章绪论,chapter_membership,chapter,0.590,第1章绪论,Aja等人利用泊松比为零的蜂窝结构和弹性蒙皮研发了一种变展长的变体机翼，并验证了相应的齿轮机构和连杆机构，其理论上的变形量可以达到100%，在实际测试中变形量达到了20%。
铰链,discussed_in,第5章单-双折叠翼变体飞行器的动力学和控制研究,chapter_membership,chapter,0.590,第5章单-双折叠翼变体飞行器的动力学和控制研究,以单翼状态为零重力势能点，并近似认为活动机翼的重心位于铰链处。
锥形滑块,discussed_in,第8章单-双折叠翼变体飞行器的原理验证研究,chapter_membership,chapter,0.590,第8章单-双折叠翼变体飞行器的原理验证研究,在每个固定机翼的碳管中安装了由电推杆驱动的两个可移动碳纤维管，碳管的端部配备有锥形滑块。
长航时飞行器,discussed_in,第2章大展弦比变展长变体飞行器设计规律研究,chapter_membership,chapter,0.590,第2章大展弦比变展长变体飞行器设计规律研究,但现有的伸缩翼，Z型折叠翼等变体形式，需要强力的作动器来驱动变体，同时变体机构极大的破坏了机翼原有的结构形式，重量代价和空间代价均较高，难以满足现有大展弦比长航时飞行器的使用需求。
阻力,discussed_in,第3章单-双折叠翼变体飞行器概念的发展和完善,chapter_membership,chapter,0.590,第3章单-双折叠翼变体飞行器概念的发展和完善,单-双折叠翼变体在变体过程中活动机翼的升力和重力大多相互抵消，连接结构只需传递活动机翼的阻力和阻力引起的扭矩，可有效降低对连杆和铰链的强度和刚度要求，减轻结构重量，对于机翼容积的侵占也较小；
阻力,discussed_in,第8章单-双折叠翼变体飞行器的原理验证研究,chapter_membership,chapter,0.590,第8章单-双折叠翼变体飞行器的原理验证研究,在飞行过程中，活动机翼的阻力会使连杆产生小幅度的变形，活动机翼内侧端面变形量约5-8mm，这种小幅度的变形可以锥形滑块和锥形孔的导向作用来纠正和克服。
零升攻角提前,discussed_in,第4章单-双折叠翼变体飞行器的气动特性研究,chapter_membership,chapter,0.590,第4章单-双折叠翼变体飞行器的气动特性研究,若将上机翼和下机翼单独来看，当上机翼在前时，来流经过上机翼后会向下偏转，使下机翼的实际攻角降低，进而使下机翼的升力线斜率降低，零升攻角滞后，而上机翼的实际攻角则会增加，升力线斜率升高，零升攻角提前；
零升攻角滞后,discussed_in,第4章单-双折叠翼变体飞行器的气动特性研究,chapter_membership,chapter,0.590,第4章单-双折叠翼变体飞行器的气动特性研究,若将上机翼和下机翼单独来看，当上机翼在前时，来流经过上机翼后会向下偏转，使下机翼的实际攻角降低，进而使下机翼的升力线斜率降低，零升攻角滞后，而上机翼的实际攻角则会增加，升力线斜率升高，零升攻角提前；
